2.6917e-08,0.003949,16382,90633,9646,5394,1.5975e+05,3025.1,16062,1.4671e+05,0.058871,-0.087886,-0.085387,-0.085234,-0.084742,-0,3.8593e-06,0,0.00064276,-0.0019555,0.001303,7.1531e-09,-0.088067,0.00017438,11.744,-23.263,5.758e-05,0.00030804,1,0.0022636,0.019454,1.9876e-05,0.02751,0.0025133,-0.011451,-0.015101,0.0432,-0.045614,0.0044669,0.0051405,0.0099696,-0.01588,-98.482,0.00094029,0.014119,0.25446,3.5776e-06,-90.609,0.016241,0.016241,23.263,-5.758e-05,-0.00030804,1,0.029,0.0025488,0.0049152,1.8757e-06,0.023914,0.0025019,0.00087404,0.26146,0.014338,31154,-31126,0.010586,-0.01768,6.0983e-08,0.00099905,0.0055271,0.00058825,0.00032895,0.0043,8.1426e-05,0.00043234,3004,0.00017866,0.098488,0.10053,-59.04,0.028649,0.099696,1e+05,0.09964,0.10008,-63.693,0.10586,0.24403,0.24856,0.25295,1.624e-05,8.3135e-11,3.1106e-05,-1.751e-05,7.7187e-06,5.8767e-06,-3.1106e-05,1.751e-05,-7.7187e-06,131.41,-5.0229e-05,-0.047348,0.01692,51.028,-1.0579,-0.0096616,0.024614,-0.01164,0.0024115,22.209,0.18911,-0.19064,-0.047416,0.094878,3.1594e-05,0.030899,0,0
2.6916e-08,0.003949,16385,90631,9646.6,5394.5,1.5975e+05,3028.3,16061,1.4672e+05,0.058866,-0.087858,-0.085385,-0.085223,-0.084717,-0,3.9697e-06,0,0.00064303,-0.0019551,0.001302,7.185e-09,-0.08806,0.000175,11.734,-24.131,6.651e-05,0.0003583,1,0.0022614,0.019361,1.9718e-05,0.027468,0.0025154,-0.011769,-0.014935,0.0432,-0.045263,0.0037509,0.0052281,0.0099648,-0.016038,-98.479,0.0009225,0.013943,0.25519,3.55e-06,-90.603,0.016123,0.016123,24.131,-6.651e-05,-0.0003583,1,0.029,0.0025945,0.0049094,1.8717e-06,0.023899,0.0025022,0.00087215,0.26213,0.014319,31396,-31042,0.010681,-0.017937,6.0984e-08,0.0009992,0.005527,0.00058829,0.00032898,0.0042998,8.151e-05,0.0004323,3004.7,0.00017843,0.09825,0.10062,-58.779,0.023878,0.099648,1e+05,0.09958,0.10009,-63.605,0.10681,0.24307,0.24832,0.25342,1.6394e-05,8.6129e-11,2.9999e-05,-1.5969e-05,7.9393e-06,6.0904e-06,-2.9999e-05,1.5969e-05,-7.9393e-06,131.76,-4.0317e-05,-0.046735,0.016825,52.466,-0.83923,-0.0096065,0.025506,-0.011841,0.0024054,10.415,0.18896,-0.18982,-0.047678,0.094731,2.93e-05,0.035959,0,0
2.6916e-08,0.003949,16387,90629,9647.2,5394.9,1.5975e+05,3031.2,16060,1.4672e+05,0.058862,-0.087832,-0.085383,-0.085211,-0.084693,-0,4.0629e-06,0,0.00064328,-0.0019547,0.0013011,7.2141e-09,-0.088054,0.00017556,11.725,-25.243,7.5232e-05,0.00040851,1,0.0022592,0.019269,1.9563e-05,0.027428,0.0025176,-0.012103,-0.014766,0.0432,-0.044904,0.0031803,0.00532,0.0099599,-0.016178,-98.476,0.00090465,0.013764,0.25591,3.5248e-06,-90.598,0.016008,0.016008,25.243,-7.5232e-05,-0.00040851,1,0.029,0.0026406,0.0049035,1.8676e-06,0.023885,0.0025025,0.00087057,0.26247,0.0143,31520,-30999,0.010777,-0.018195,6.0984e-08,0.00099935,0.0055269,0.00058833,0.00032901,0.0042996,8.1588e-05,0.00043226,3005.3,0.00017825,0.098015,0.1007,-58.511,0.020093,0.099599,1e+05,0.09952,0.1001,-63.559,0.10777,0.24211,0.24808,0.2539,1.6537e-05,8.8533e-11,2.8971e-05,-1.4562e-05,8.1259e-06,6.2836e-06,-2.8971e-05,1.4562e-05,-8.1259e-06,132.06,-3.1571e-05,-0.046106,0.016732,53.382,-0.66477,-0.0095514,0.026255,-0.012043,0.0023992,5.0463,0.18881,-0.18899,-0.047938,0.094584,2.7173e-05,0.041019,0,0
2.6915e-08,0.0039489,16391,90625,9648.4,5395.9,1.5974e+05,3036.1,16058,1.4672e+05,0.058855,-0.08779,-0.085379,-0.08519,-0.084654,-0,4.2004e-06,0,0.0006437,-0.0019541,0.0012996,7.2626e-09,-0.088042,0.00017651,11.709,-27.632,9.1252e-05,0.00050394,1,0.0022551,0.019099,1.9276e-05,0.027353,0.0025216,-0.012774,-0.014444,0.0432,-0.04421,0.0023783,0.0055041,0.0099508,-0.016399,-98.47,0.00087111,0.013424,0.25728,3.4823e-06,-90.587,0.015794,0.015794,27.632,-9.1252e-05,-0.00050394,1,0.029,0.0027293,0.0048921,1.8597e-06,0.023857,0.0025031,0.00086788,0.26277,0.014263,31627,-30960,0.010959,-0.018665,6.0985e-08,0.00099962,0.0055268,0.00058841,0.00032907,0.0042994,8.1717e-05,0.00043218,3006.6,0.00017801,0.097577,0.10086,-57.993,0.014809,0.099508,1e+05,0.099402,0.10012,-63.519,0.10959,0.2403,0.24761,0.25481,1.6781e-05,9.2162e-11,2.7205e-05,-1.2202e-05,8.4008e-06,6.6024e-06,-2.7205e-05,1.2202e-05,-8.4008e-06,132.51,-1.7633e-05,-0.044875,0.016558,54.32,-0.41874,-0.0094468,0.027398,-0.012403,0.0023871,1.8085,0.18854,-0.18744,-0.048425,0.094301,2.3531e-05,0.05065,0,0
2.6914e-08,0.0039488,16395,90622,9649.6,5396.9,1.5974e+05,3040.2,16055,1.4672e+05,0.058848,-0.087754,-0.085374,-0.085169,-0.084621,-0,4.2915e-06,0,0.00064406,-0.0019536,0.0012983,7.3028e-09,-0.08803,0.00017731,11.696,-30.168,0.00010651,0.00059919,1,0.002251,0.018934,1.9001e-05,0.027283,0.0025255,-0.013487,-0.014122,0.0432,-0.043509,0.0018691,0.0056984,0.0099417,-0.016563,-98.464,0.00083844,0.013086,0.25864,3.4462e-06,-90.576,0.015588,0.015588,30.168,-0.00010651,-0.00059919,1,0.029,0.0028193,0.0048803,1.8515e-06,0.023827,0.0025036,0.0008653,0.26289,0.014225,31668,-30945,0.01114,-0.019095,6.0986e-08,0.00099988,0.0055267,0.00058849,0.00032913,0.0042991,8.1825e-05,0.0004321,3007.9,0.00017789,0.097151,0.10102,-57.469,0.011472,0.099417,1e+05,0.099281,0.10015,-63.503,0.1114,0.2385,0.24715,0.25572,1.6993e-05,9.4889e-11,2.5663e-05,-1.0216e-05,8.583e-06,6.8638e-06,-2.5663e-05,1.0216e-05,-8.583e-06,132.83,-6.8052e-06,-0.043606,0.016389,54.569,-0.25979,-0.0093425,0.028245,-0.01272,0.0023748,2.1286,0.18826,-0.1859,-0.048901,0.094014,2.0373e-05,0.060281,0,0
2.6913e-08,0.0039488,16399,90619,9650.8,5397.9,1.5973e+05,3043.7,16052,1.4672e+05,0.058841,-0.087723,-0.08537,-0.085147,-0.084594,-0,4.3441e-06,0,0.00064438,-0.0019531,0.0012973,7.3359e-09,-0.088018,0.00017799,11.685,-32.708,0.00012101,0.00069425,1,0.002247,0.018775,1.8738e-05,0.027215,0.0025295,-0.014238,-0.013803,0.0432,-0.042805,0.0015563,0.0059014,0.0099328,-0.016677,-98.459,0.00080693,0.012754,0.25999,3.4156e-06,-90.565,0.01539,0.01539,32.708,-0.00012101,-0.00069425,1,0.029,0.0029106,0.0048682,1.8431e-06,0.023798,0.0025042,0.00086268,0.26301,0.014187,31710,-30928,0.011321,-0.019479,6.0987e-08,0.0010001,0.0055266,0.00058857,0.0003292,0.0042989,8.1916e-05,0.00043202,3009.2,0.00017786,0.096737,0.10118,-56.944,0.009417,0.099328,1e+05,0.099157,0.10017,-63.486,0.11321,0.23672,0.24667,0.25662,1.7176e-05,9.6845e-11,2.4311e-05,-8.546e-06,8.6881e-06,7.0767e-06,-2.4311e-05,8.546e-06,-8.6881e-06,133.04,1.4806e-06,-0.042306,0.016226,54.468,-0.1582,-0.0092385,0.02889,-0.012986,0.0023622,2.415,0.18798,-0.18438,-0.049367,0.093724,1.7634e-05,0.069912,0,0
2.6912e-08,0.0039487,16402,90617,9652,5398.9,1.5973e+05,3046.6,16050,1.4673e+05,0.058835,-0.087698,-0.085365,-0.085127,-0.08457,-0,4.3651e-06,0,0.00064465,-0.0019527,0.0012964,7.3627e-09,-0.088007,0.00017857,11.676,-35.226,0.00013475,0.00078914,1,0.002243,0.018621,1.8486e-05,0.027151,0.0025333,-0.015025,-0.013488,0.0432,-0.042104,0.0013717,0.0061121,0.0099239,-0.016746,-98.453,0.0007767,0.012429,0.26133,3.3894e-06,-90.554,0.015199,0.015199,35.226,-0.00013475,-0.00078914,1,0.029,0.0030032,0.004856,1.8346e-06,0.023768,0.0025048,0.00085998,0.26316,0.014147,31760,-30910,0.011502,-0.019817,6.0988e-08,0.0010003,0.0055265,0.00058866,0.00032927,0.0042987,8.1991e-05,0.00043194,3010.5,0.00017791,0.096336,0.10133,-56.421,0.0081845,0.099239,1e+05,0.099031,0.10019,-63.466,0.11502,0.23495,0.24619,0.25753,1.7335e-05,9.8163e-11,2.312e-05,-7.1406e-06,8.7302e-06,7.249e-06,-2.312e-05,7.1406e-06,-8.7302e-06,133.15,7.7141e-06,-0.04098,0.016069,54.187,-0.093257,-0.0091348,0.029399,-0.013205,0.0023494,2.2657,0.18771,-0.18286,-0.049823,0.09343,1.5256e-05,0.079543,0,0
2.691e-08,0.0039486,16409,90612,9654.4,5401,1.5973e+05,3051.1,16045,1.4673e+05,0.058825,-0.087658,-0.085356,-0.085087,-0.084534,-0,4.3396e-06,0,0.00064508,-0.0019521,0.0012951,7.4005e-09,-0.087984,0.00017946,11.662,-40.113,0.00015957,0.00097462,1,0.0022354,0.018335,1.8024e-05,0.027033,0.0025409,-0.016665,-0.012884,0.0432,-0.040743,0.0012041,0.0065464,0.0099069,-0.016775,-98.442,0.0007212,0.011817,0.26395,3.3484e-06,-90.532,0.014848,0.014848,40.113,-0.00015957,-0.00097462,1,0.029,0.0031882,0.0048315,1.8176e-06,0.023707,0.0025059,0.00085462,0.26345,0.014069,31858,-30873,0.011856,-0.020373,6.099e-08,0.0010008,0.0055264,0.00058882,0.00032941,0.0042982,8.2107e-05,0.00043177,3013,0.00017812,0.095588,0.10163,-55.405,0.0069954,0.099069,1e+05,0.098779,0.10024,-63.427,0.11856,0.23152,0.24525,0.25928,1.7589e-05,9.9373e-11,2.1146e-05,-4.9705e-06,8.6792e-06,7.4965e-06,-2.1146e-05,4.9705e-06,-8.6792e-06,133.16,1.5711e-05,-0.038311,0.015776,53.484,-0.020204,-0.0089322,0.030179,-0.01352,0.0023238,1.9175,0.18717,-0.17993,-0.050688,0.092845,1.1432e-05,0.098425,0,0
2.6908e-08,0.0039484,16415,90608,9656.8,5403.2,1.5972e+05,3054.3,16040,1.4674e+05,0.058815,-0.08763,-0.085347,-0.085049,-0.084508,-0,4.2458e-06,0,0.00064542,-0.0019516,0.0012942,7.4213e-09,-0.087961,0.00018011,11.652,-44.951,0.0001816,0.0011594,1,0.002228,0.018071,1.7606e-05,0.026928,0.0025482,-0.018439,-0.0123,0.0432,-0.039399,0.0012041,0.0070103,0.0098902,-0.016681,-98.43,0.00067033,0.011236,0.26654,3.3182e-06,-90.511,0.014525,0.014525,44.951,-0.0001816,-0.0011594,1,0.029,0.003378,0.0048067,1.8003e-06,0.023645,0.002507,0.00084921,0.2637,0.013989,31947,-30839,0.012209,-0.020801,6.0992e-08,0.0010012,0.0055263,0.00058898,0.00032955,0.0042979,8.2187e-05,0.00043161,3015.5,0.00017844,0.094891,0.10193,-54.402,0.0068181,0.098902,1e+05,0.098523,0.10028,-63.392,0.12209,0.22815,0.24428,0.26103,1.7779e-05,9.9081e-11,1.9566e-05,-3.4266e-06,8.4916e-06,7.6476e-06,-1.9566e-05,3.4266e-06,-8.4916e-06,132.91,1.946e-05,-0.035552,0.015505,52.796,0.0086507,-0.0087308,0.03076,-0.013699,0.0022979,2.0192,0.18663,-0.17704,-0.051516,0.092246,8.5334e-06,0.11731,0,0
2.6906e-08,0.0039483,16420,90604,9659,5405.4,1.5972e+05,3056.6,16035,1.4674e+05,0.058806,-0.08761,-0.085337,-0.085013,-0.084489,-0,4.1073e-06,0,0.00064567,-0.0019512,0.0012937,7.4287e-09,-0.087939,0.00018058,11.644,-49.729,0.00020086,0.0013435,1,0.0022207,0.017829,1.723e-05,0.026835,0.0025555,-0.020357,-0.011732,0.0432,-0.038068,0.0012801,0.0075081,0.0098739,-0.016491,-98.419,0.0006235,0.010684,0.2691,3.2961e-06,-90.489,0.014231,0.014231,49.729,-0.00020086,-0.0013435,1,0.029,0.0035725,0.0047817,1.783e-06,0.023583,0.002508,0.00084376,0.26398,0.013909,32040,-30804,0.012561,-0.021123,6.0994e-08,0.0010015,0.0055263,0.00058914,0.0003297,0.0042975,8.2242e-05,0.00043145,3018,0.00017882,0.094247,0.10222,-53.409,0.0070708,0.098739,1e+05,0.098264,0.10032,-63.355,0.12561,0.22484,0.2433,0.26277,1.792e-05,9.7896e-11,1.8276e-05,-2.3319e-06,8.2147e-06,7.7294e-06,-1.8276e-05,2.3319e-06,-8.2147e-06,132.48,2.052e-05,-0.032693,0.015256,52.396,0.019678,-0.0085304,0.031236,-0.013762,0.0022719,1.8037,0.1861,-0.17419,-0.052306,0.091634,6.3401e-06,0.13619,0,0
